date,price_spain,price_france,price_portugal,spread_fr_es,spread_pt_es
2021-07-16,87.31708333333334,83.48458333333333,87.31708333333334,-3.8325000000000102,0.0
2021-07-17,90.95208333333333,63.380833333333335,90.95208333333333,-27.57125,0.0
2021-07-18,74.19375000000001,45.90833333333333,80.6375,-28.285416666666677,6.443749999999994
2021-07-19,98.80291666666666,89.36708333333333,98.64666666666666,-9.435833333333335,-0.15625
2021-07-20,101.82249999999999,91.17958333333333,101.11041666666667,-10.642916666666665,-0.7120833333333252
2021-07-21,106.57333333333334,91.01416666666667,106.57333333333334,-15.55916666666667,0.0
2021-07-22,101.51666666666667,88.18833333333333,101.51666666666667,-13.328333333333333,0.0
2021-07-23,95.88708333333334,87.76333333333334,95.88708333333334,-8.123750000000001,0.0
2021-07-24,92.01875,76.16083333333333,92.01875,-15.857916666666668,0.0
2021-07-25,93.20208333333333,61.388749999999995,93.20208333333333,-31.81333333333334,0.0
2021-07-26,99.52333333333333,86.61083333333333,99.52333333333333,-12.912499999999994,0.0
2021-07-27,99.04666666666667,84.39041666666667,99.04666666666667,-14.65625,0.0
2021-07-28,95.57416666666667,66.98833333333333,95.57416666666667,-28.58583333333334,0.0
2021-07-29,98.83166666666666,48.66166666666667,98.83166666666666,-50.169999999999995,0.0
2021-07-30,95.36625,42.67208333333334,95.36625,-52.69416666666665,0.0
2021-07-31,61.08625,27.45375,61.08625,-33.6325,0.0
2021-08-01,76.88666666666667,50.15208333333334,76.88666666666667,-26.734583333333333,0.0
2021-08-02,103.07458333333334,80.73208333333334,103.07458333333334,-22.3425,0.0
2021-08-03,106.26666666666667,90.60000000000001,106.26666666666667,-15.666666666666657,0.0
2021-08-04,105.23916666666666,91.6275,105.23916666666666,-13.611666666666665,0.0
2021-08-05,101.60458333333332,86.20458333333333,101.60458333333332,-15.399999999999991,0.0
2021-08-06,97.21583333333332,18.798333333333332,97.21583333333332,-78.41749999999999,0.0
2021-08-07,65.63541666666667,43.147083333333335,65.63541666666667,-22.488333333333337,0.0
2021-08-08,85.29208333333334,0.28083333333333343,85.29208333333334,-85.01125,0.0
2021-08-09,106.74208333333333,66.57833333333333,106.74208333333333,-40.16374999999999,0.0
2021-08-10,111.87583333333333,86.27291666666667,111.87583333333333,-25.60291666666666,0.0
