date,temp_mean_c,temp_max_c,temp_min_c,sunshine_hours,wind_speed_ms,wind_gust_ms,precip_mm,humidity_mean_pct,pressure_max_hpa,pressure_min_hpa,n_stations
2018-07-17,23.674631061138438,30.85073787772312,16.463949402670412,12.142445537596625,3.335856573705179,9.238964143426292,0.027547434996486292,48.80592361652376,975.9173031956352,971.2374902572095,16
2018-07-18,25.452986647926913,31.32614195361911,19.5720309205903,11.66120871398454,3.4159362549800787,10.727250996015933,0.04396859386152748,48.525331254871375,973.5282151208106,969.9194855806702,16
2018-07-19,24.76015460295151,31.521855235418126,18.006465214335908,11.631553056921994,3.0373705179282857,10.02231075697211,0.7092059030217849,49.6796570537802,973.5081839438814,970.3617303195633,16
2018-07-20,24.25558678847505,29.971890372452563,18.52283907238229,10.543499648629655,3.3323505976095613,10.651872509960159,0.4198005698005698,54.9298519095869,973.0487918939983,969.276227591582,16
2018-07-21,23.467884750527055,29.029796205200277,17.867463106113842,8.756008432888263,3.330916334661354,9.365099601593625,0.29346451159522136,55.50584567420109,973.1181605611846,969.6960249415431,16
2018-07-22,23.995221363316933,29.082712579058324,18.934223471539,8.612157413914266,2.5715340442986045,8.578260869565215,0.37972876516773735,54.983159582999185,973.9680032076984,970.6802726543705,16
2018-07-23,25.210962754743495,32.408573436401966,18.029023190442725,12.869711876317638,3.052509960159362,9.5003984063745,0.0,50.568978955572874,974.2410756040528,969.9363211223691,16
2018-07-24,25.844975404075893,32.90140548137737,18.802178496134925,11.559311314125086,3.0140239043824693,10.66247011952191,0.19676739283204495,49.90802805923615,972.6600935307871,969.1077942322679,16
2018-07-25,25.236753338018268,31.58931834153197,18.89079409697821,10.74427266338721,2.8576892430278877,9.209800796812749,0.0,51.92673421667965,973.0643024162117,969.7763834762275,16
2018-07-26,25.97547434996486,32.595361911454674,19.360787069571327,11.351510892480674,3.0594422310756966,9.621434262948206,0.13886156008432887,47.96960249415434,971.8039750584568,968.5666406858921,16
2018-07-27,25.792410400562186,32.88011243851019,18.68594518622628,10.876387912860155,3.1596812749003984,10.193067729083662,0.12115249472944482,47.557287607170686,971.4090413094309,968.0123148869835,16
2018-07-28,25.564300773014754,33.15881939564301,17.95621925509487,11.355165144061841,3.080318725099601,9.94239043824701,0.03330990864371047,46.35229929851909,972.4063912704596,969.4657833203429,16
2018-07-29,25.803724525650036,32.872101194659166,18.737456078706956,11.74820801124385,2.9274900398406367,8.919362549800795,0.04328882642304989,48.28838659392049,973.2995323460638,970.2027279812937,16
2018-07-30,25.74462403373155,32.81293042867182,18.63373155305692,12.289248067463106,2.8290836653386444,8.944063745019918,0.260997891777934,50.86593920498831,974.1608729540138,971.274746687451,16
2018-07-31,26.208432888264227,32.756078706957126,19.652283907238225,11.431482782853127,3.1266135458167326,9.185418326693224,0.2297277409860191,51.46921278254093,974.6211223694464,971.606313328137,16
2018-08-01,26.908362614195358,34.17104708362614,19.652846099789173,11.181517919887561,2.9017529880478077,9.184940239043824,0.012879884225759768,48.10210444271238,974.9219797349961,972.1946999220578,16
2018-08-02,28.23274771609276,35.7451862262825,20.719887561489806,11.858749121574139,2.9376892430278874,8.696175298804778,0.0,42.66406858924396,975.3914263445049,972.4801247077162,16
2018-08-03,29.062543921293038,36.51461700632466,21.575825720309204,11.51742796907941,2.8478087649402384,9.360796812749003,0.0,43.19251753702259,975.5191738113793,972.4063912704598,16
2018-08-04,28.524455375966262,35.88446943078004,21.130147575544623,11.463035839775124,2.9568924302788844,9.259920318725097,0.0,41.123148869836314,975.743491816056,972.9651597817613,16
2018-08-05,28.79789177793394,36.44202389318342,21.169782150386503,11.482290934645116,2.5759362549800793,9.519760956175293,0.10119465917076598,41.410756040529996,974.709041309431,971.2146531566636,16
2018-08-06,29.057765284609978,36.609276177090656,21.483204497540406,10.2353478566409,2.5472509960159364,11.246693227091631,1.2828220858895705,44.56508183943881,973.6064692127825,969.3811379579109,16
2018-08-07,27.095361911454674,33.32129304286718,20.874631061138437,9.668025298664793,3.8965737051792817,12.397848605577687,0.0775055679287305,48.06703039750583,972.0808261886204,967.8072486360093,16
2018-08-08,25.73872101194659,32.00168657765284,19.478355586788474,9.99297259311314,3.3777689243027877,12.980079681274898,2.7147735708982923,52.53078721745908,972.2489477786436,968.3109898674979,16
2018-08-09,24.544881889763776,30.178652668416447,18.883027121609796,10.758967629046364,3.192410256410256,11.62,0.08285449490268768,49.94715852442671,974.3618145563308,967.7626121635094,15
2018-08-10,23.909011373578302,29.93578302712161,17.904199475065617,10.200612423447065,3.4202051282051276,9.863897435897435,1.8010498687664043,55.0099700897308,976.5405782652042,973.2613160518443,15
2018-08-11,25.941732283464567,31.797375328083987,20.074540682414693,8.424806746310612,2.6725099601593616,9.427649402390434,0.32154195011337866,55.73778664007975,979.5640685892437,974.6728760717068,16
2018-08-12,27.016447944007,33.0930883639545,20.92580927384077,7.8875643855776305,3.0812749003984052,10.98245172124265,0.5267744202389318,55.9222333000997,976.6961443806398,971.3736669401151,15
2018-08-13,26.2251968503937,32.100349956255464,20.358530183727037,8.058046380885454,3.0403984063745013,10.038958858102434,0.293040293040293,50.6839481555334,973.4286048324238,969.2127825409198,16
2018-08-14,25.250043744531933,30.86964129483814,19.62817147856518,10.253718285214347,2.977290836653386,8.61442231075697,0.2296556570625439,49.55633100697906,975.9137957911145,972.27965705378,15
2018-08-15,25.43274771609276,31.65509486999297,19.185664089950805,10.588053408292339,2.6662948207171304,8.943505976095615,0.0089950808151792,50.72174590802806,975.8585346843334,971.9219797349958,16
2018-08-16,25.265214335910045,30.473014757554463,20.071257905832745,6.539002108222066,2.822310756972111,10.266055776892427,2.3854700854700854,57.75993764614185,974.635931410756,970.8465315666406,16
2018-08-17,23.049472944483483,28.261841180604357,17.815600843288827,6.503092059030217,2.7784063745019916,9.46994122586062,1.6262122276879831,62.86282151208105,976.7255650818394,972.7609508963367,16
2018-08-18,22.821293042867183,28.800070274068865,16.87062543921293,8.7317638791286,2.719920318725099,8.373466135458168,0.00590302178496135,58.15744349181605,977.1756040530006,974.3433359314108,16
2018-08-19,24.333942375263526,31.101897399859446,17.531201686577653,10.743991567111735,2.6683665338645413,8.536972111553784,0.0,50.91582229150427,977.6678877630552,974.9706157443491,16
2018-08-20,24.914406184118057,32.049121574139136,17.81391426563598,11.787420941672522,2.755537848605577,8.514342629482071,0.0,46.41075604053,976.8605611847232,972.9155105222136,16
2018-08-21,25.618411806043568,32.87779339423752,18.37709065354884,11.405340829234012,2.4101195219123497,8.734262948207169,0.0,45.19953234606391,974.9046765393608,971.1271239282929,16
2018-08-22,25.74455375966268,32.96444132115249,18.526633872101193,9.734996486296556,2.083745019920318,9.867808764940238,0.48264230498945887,47.26110678098206,974.763289166017,971.5732657833203,16
2018-08-23,26.094237526352774,33.13225579761068,19.06324666198173,8.792199578355586,1.869880478087649,9.88876494023904,0.6161841128433556,51.1667965705378,975.3668745128604,971.9692127825408,16
2018-08-24,25.1706957132818,32.30393534785664,18.045326774420236,10.510962754743499,2.7584860557768915,9.287250996015935,0.06491969568892644,50.95479345284489,975.5768511301634,972.1941543257989,16
2018-08-25,24.177512297962053,30.055235418130707,18.321011946591707,10.105762473647223,3.141752988047808,9.16645418326693,0.0,48.96570537802026,973.921200311769,970.3295401402961,16
2018-08-26,24.499929725931132,30.816163035839775,18.229655657062544,10.645467322557975,2.4088446215139436,8.39816733067729,0.0,48.65939204988308,973.811457521434,970.3826968043646,16
2018-08-27,25.29205903021785,32.46163035839775,18.16324666198173,10.300491918482079,2.3952191235059757,8.999043824701193,0.08926458157227388,52.31878409976616,974.0088074824629,971.0973499610287,16
2018-08-28,26.176528460997886,31.97589599437807,20.396205200281095,8.371749824314827,3.0105976095617524,10.87633466135458,0.6837606837606838,55.50506625097427,974.4780982073266,970.3601714731096,16
2018-08-29,24.68306394940267,30.785664089950806,18.600281096275474,9.78292340126493,2.845179282868526,9.90804780876494,0.8010143702451393,56.23928293063132,976.7484801247076,972.4233047544816,16
2018-08-30,24.717919887561486,30.49648629655657,18.91293042867182,9.365425158116654,2.459601593625497,8.308446215139442,0.0,58.539360872954,977.087529228371,974.0537022603272,16
2018-08-31,24.84666198172874,30.007449051300068,19.70028109627547,9.072312016865776,3.136812749003983,8.630677290836651,0.0,58.81605611847232,976.0608729540141,973.3424785658611,16
2018-09-01,24.969219957835556,30.766408995080816,19.14567814476458,10.152986647926914,2.886772908366533,8.759203187250995,0.0,56.18784099766172,975.9120031176928,972.7455962587685,16
2018-09-02,25.810049191848208,32.08348559381588,19.545045678144763,9.868095572733662,2.642709163346613,9.630039840637448,0.6979223125564589,53.60795011691348,974.7252533125486,969.8363990646919,16
2018-09-03,25.025790583274773,30.34483485593816,19.70182712579058,6.629023190442727,2.5838247011952187,11.920796812749002,0.027303465765004226,60.18238503507404,972.0126266562743,967.9565081839439,16
2018-09-04,23.964792691496836,29.79339423752635,18.18397751229796,9.009486999297259,2.4838247011952186,8.91474103585657,0.6690721649484535,59.575993764614175,971.3332034294621,968.5842556508182,16
2018-09-05,23.18088545326774,28.46191145467322,17.914476458186925,7.32733661278988,2.9905179282868524,9.273306772908366,1.8471682163989853,64.20420888542478,972.7038971161337,969.5126266562743,16
2018-09-06,22.48496134926212,27.72508784258608,17.24286718200984,7.643640196767392,2.662868525896414,8.825019920318722,1.6835164835164833,63.07092751363991,973.0982852689009,969.8148869836322,16
