date,demand_mwh_day,demand_mean_mw,demand_peak_mw,demand_peak_hour,wind_gen_mwh_day,wind_gen_mean_mw,wind_gen_peak_mw,wind_gen_peak_hour,solar_pv_mwh_day,solar_pv_mean_mw,solar_pv_peak_mw,solar_pv_peak_hour,wind_penetration,solar_penetration,renewables_penetration
2016-04-19,598689.6000000001,24945.400000000005,24945.4,0,195590.53399999999,8149.605583333333,9047.002,21,,,,,0.3266977311782265,,
2016-04-20,598689.6000000001,24945.400000000005,24945.4,0,201309.319,8387.888291666666,9545.656,21,,,,,0.3362499014514365,,
2016-04-21,598689.6000000001,24945.400000000005,24945.4,0,200591.96399999998,8357.9985,9906.143,21,,,,,0.3350516928972876,,
2016-04-22,598689.6000000001,24945.400000000005,24945.4,0,204285.293,8511.887208333334,9323.872,10,,,,,0.3412207143735251,,
2016-04-23,598689.6000000001,24945.400000000005,24945.4,0,191107.413,7962.808875,8644.4,9,,,,,0.31920950856670965,,
2016-04-24,598689.6000000001,24945.400000000005,24945.4,0,177290.327,7387.096958333333,8402.103,21,,,,,0.2961306276240642,,
2016-04-25,598689.6000000001,24945.400000000005,24945.4,0,184508.477,7687.853208333334,8720.003,21,,,,,0.30818720919822223,,
2016-04-26,598689.6000000001,24945.400000000005,24945.4,0,189875.027,7911.459458333334,8805.731,9,,,,,0.3171510361963862,,
2016-04-27,598689.6000000001,24945.400000000005,24945.4,0,191355.876,7973.161499999999,9154.507,21,,,,,0.31962451995157415,,
2016-04-28,598689.6000000001,24945.400000000005,24945.4,0,192013.63999999998,8000.568333333333,9422.461,10,,,,,0.32072319278637873,,
2016-04-29,598689.6000000001,24945.400000000005,24945.4,0,177436.172,7393.173833333333,8872.284,9,,,,,0.2963742346618347,,
2016-04-30,598689.6000000001,24945.400000000005,24945.4,0,149669.774,6236.240583333333,7126.233,0,,,,,0.24999561375377155,,
2016-05-01,598689.6000000001,24945.400000000005,24945.4,0,127790.51799999998,5324.604916666666,6551.621,21,,,,,0.21345037227972552,,
2016-05-02,598689.6000000001,24945.400000000005,24945.4,0,141132.848,5880.535333333333,8090.495,21,,,,,0.23573626132807382,,
2016-05-03,598689.6000000001,24945.400000000005,24945.4,0,152454.981,6352.290875,8004.281,21,,,,,0.2546477857641088,,
2016-05-04,598689.6000000001,24945.400000000005,24945.4,0,167950.612,6997.942166666667,9061.858,21,,,,,0.2805303649837912,,
2016-05-05,598689.6000000001,24945.400000000005,24945.4,0,176235.43,7343.142916666667,9129.066,12,,,,,0.2943686177277841,,
2016-05-06,598689.6000000001,24945.400000000005,24945.4,0,178124.659,7421.860791666667,9180.002,21,,,,,0.2975242245731344,,
2016-05-07,598689.6000000001,24945.400000000005,24945.4,0,151842.66,6326.7775,8077.686,10,,,,,0.25362501703720924,,
2016-05-08,598689.6000000001,24945.400000000005,24945.4,0,124086.991,5170.291291666666,6464.823,21,,,,,0.20726431693485234,,
2016-05-09,598689.6000000001,24945.400000000005,24945.4,0,176261.80599999998,7344.241916666666,9451.893,21,,,,,0.2944126739465659,,
2016-05-10,598689.6000000001,24945.400000000005,24945.4,0,193190.882,8049.620083333334,9178.119,21,,,,,0.3226895573265345,,
2016-05-11,598689.6000000001,24945.400000000005,24945.4,0,207732.36100000003,8655.515041666667,9819.542,21,,,,,0.3469784024977217,,
2016-05-12,598689.6000000001,24945.400000000005,24945.4,0,210860.113,8785.838041666668,9446.717,21,,,,,0.35220273243430317,,
2016-05-13,598689.6000000001,24945.400000000005,24945.4,0,212667.56399999998,8861.1485,9583.858,10,,,,,0.35522174428952824,,
2016-05-14,598689.6000000001,24945.400000000005,24945.4,0,202652.652,8443.8605,9152.576,9,,,,,0.3384936902194392,,
2016-05-15,598689.6000000001,24945.400000000005,24945.4,0,192205.066,8008.544416666667,9127.741,22,,,,,0.32104293443547366,,
2016-05-16,598689.6000000001,24945.400000000005,24945.4,0,190575.254,7940.635583333333,9309.073,21,,,,,0.31832063560148693,,
2016-05-17,598689.6000000001,24945.400000000005,24945.4,0,186113.28100000002,7754.720041666667,9542.59,10,,,,,0.3108677368038463,,
2016-05-18,598689.6000000001,24945.400000000005,24945.4,0,181726.148,7571.922833333333,9495.806,8,,,,,0.3035398443534011,,
2016-05-19,598689.6000000001,24945.400000000005,24945.4,0,180347.119,7514.463291666667,9057.805,9,,,,,0.3012364320342294,,
2016-05-20,598689.6000000001,24945.400000000005,24945.4,0,187762.777,7823.449041666667,9328.31,8,,,,,0.3136229141110852,,
2016-05-21,598689.6000000001,24945.400000000005,24945.4,0,167592.06,6983.0025,8921.423,10,,,,,0.2799314703312033,,
2016-05-22,598689.6000000001,24945.400000000005,24945.4,0,150849.815,6285.408958333333,8453.425,21,,,,,0.2519666535045873,,
2016-05-23,598689.6000000001,24945.400000000005,24945.4,0,167248.51,6968.687916666667,8463.342,21,,,,,0.27935763373875205,,
2016-05-24,598689.6000000001,24945.400000000005,24945.4,0,159752.352,6656.348000000001,8732.107,9,,,,,0.26683669133387317,,
2016-05-25,598689.6000000001,24945.400000000005,24945.4,0,158697.97,6612.415416666667,8634.734,21,,,,,0.26507554164962943,,
2016-05-26,598689.6000000001,24945.400000000005,24945.4,0,165139.656,6880.8189999999995,9056.667,9,,,,,0.27583518404194757,,
2016-05-27,598689.6000000001,24945.400000000005,24945.4,0,155284.849,6470.202041666666,8907.405,9,,,,,0.25937455569630735,,
2016-05-28,598689.6000000001,24945.400000000005,24945.4,0,114646.43600000002,4776.934833333334,7166.652,10,,,,,0.19149561976690424,,
2016-05-29,598689.6000000001,24945.400000000005,24945.4,0,89644.308,3735.1795,5273.581,22,,,,,0.14973419949168984,,
2016-05-30,598689.6000000001,24945.400000000005,24945.4,0,119522.71399999998,4980.113083333333,7068.42,9,,,,,0.19964053826891257,,
2016-05-31,598689.6000000001,24945.400000000005,24945.4,0,110806.945,4616.956041666667,6471.368,11,,,,,0.18508246176315737,,
2016-06-01,598689.6000000001,24945.400000000005,24945.4,0,114758.954,4781.623083333333,6688.88,21,,,,,0.19168356022887315,,
2016-06-02,598689.6000000001,24945.400000000005,24945.4,0,138610.537,5775.439041666667,8037.131,11,,,,,0.23152320835371115,,
2016-06-03,598689.6000000001,24945.400000000005,24945.4,0,144867.967,6036.165291666667,8553.057,10,,,,,0.24197508525285888,,
2016-06-04,598689.6000000001,24945.400000000005,24945.4,0,105357.84599999999,4389.91025,7230.963,10,,,,,0.17598075196228558,,
2016-06-05,598689.6000000001,24945.400000000005,24945.4,0,97100.393,4045.849708333333,6715.058,22,,,,,0.1621882073782474,,
2016-06-06,598689.6000000001,24945.400000000005,24945.4,0,122542.67799999999,5105.944916666666,7219.861,12,,,,,0.20468482833174315,,
2016-06-07,598689.6000000001,24945.400000000005,24945.4,0,108592.318,4524.679916666667,6374.852,12,,,,,0.1813833378765891,,
2016-06-08,598689.6000000001,24945.400000000005,24945.4,0,110877.31100000002,4619.887958333334,6647.281,11,,,,,0.18519999512268126,,
2016-06-09,598689.6000000001,24945.400000000005,24945.4,0,116572.87700000001,4857.203208333333,7072.519,12,,,,,0.19471338236040844,,
2016-06-10,598689.6000000001,24945.400000000005,24945.4,0,105909.226,4412.884416666667,6618.446,11,,,,,0.1769017300450851,,
2016-06-11,598689.6000000001,24945.400000000005,24945.4,0,87637.74,3651.5725,5571.443,12,,,,,0.14638259959752098,,
2016-06-12,598689.6000000001,24945.400000000005,24945.4,0,77587.341,3232.805875,5074.242,22,,,,,0.12959527107202126,,
2016-06-13,598689.6000000001,24945.400000000005,24945.4,0,93392.407,3891.350291666667,6406.446,10,,,,,0.155994704100422,,
2016-06-14,598689.6000000001,24945.400000000005,24945.4,0,86776.382,3615.6825833333332,6163.901,9,,,,,0.14494386072515705,,
2016-06-15,598689.6000000001,24945.400000000005,24945.4,0,90128.189,3755.3412083333333,6531.594,10,,,,,0.15054243300702064,,
2016-06-16,598689.6000000001,24945.400000000005,24945.4,0,93338.614,3889.1089166666666,5665.906,21,,,,,0.15590485286532452,,
2016-06-17,598689.6000000001,24945.400000000005,24945.4,0,101746.09400000001,4239.4205833333335,6117.581,8,,,,,0.16994798974293188,,
2016-06-18,598689.6000000001,24945.400000000005,24945.4,0,75802.293,3158.428875,4582.217,0,,,,,0.12661367927553777,,
2016-06-19,598689.6000000001,24945.400000000005,24945.4,0,64033.721000000005,2668.0717083333334,5386.776,22,,,,,0.10695646124469173,,
2016-06-20,598689.6000000001,24945.400000000005,24945.4,0,101542.4,4230.933333333333,6148.318,13,,,,,0.16960775667390912,,
2016-06-21,598689.6000000001,24945.400000000005,24945.4,0,101960.12599999999,4248.338583333333,5968.292,10,,,,,0.1703054905246391,,
2016-06-22,598689.6000000001,24945.400000000005,24945.4,0,91268.308,3802.8461666666667,5718.756,10,,,,,0.1524467904570248,,
2016-06-23,598689.6000000001,24945.400000000005,24945.4,0,99991.016,4166.292333333334,6124.123,12,,,,,0.16701645727602416,,
2016-06-24,598689.6000000001,24945.400000000005,24945.4,0,96165.538,4006.8974166666667,6937.895,11,,,,,0.1606267053912411,,
2016-06-25,598689.6000000001,24945.400000000005,24945.4,0,74629.349,3109.5562083333334,4616.716,12,,,,,0.12465449374767824,,
2016-06-26,598689.6000000001,24945.400000000005,24945.4,0,63325.592,2638.566333333333,4068.1,22,,,,,0.10577366301335447,,
2016-06-27,598689.6000000001,24945.400000000005,24945.4,0,94347.096,3931.1290000000004,5620.663,20,,,,,0.1575893351078756,,
2016-06-28,598689.6000000001,24945.400000000005,24945.4,0,112593.23800000001,4691.384916666667,7024.239,12,,,,,0.18806613310136003,,
2016-06-29,598689.6000000001,24945.400000000005,24945.4,0,90010.198,3750.424916666667,6046.578,12,,,,,0.15034535091306078,,
2016-06-30,598689.6000000001,24945.400000000005,24945.4,0,94407.395,3933.6414583333335,6323.836,12,,,,,0.1576900534099807,,
2016-07-01,598689.6000000001,24945.400000000005,24945.4,0,88344.324,3681.0134999999996,5434.913,10,,,,,0.14756281719274894,,
2016-07-02,598689.6000000001,24945.400000000005,24945.4,0,67289.155,2803.7147916666668,4822.497,12,,,,,0.11239406029434951,,
2016-07-03,598689.6000000001,24945.400000000005,24945.4,0,51969.17600000001,2165.3823333333335,3711.502,22,,,,,0.08680487518072805,,
2016-07-04,598689.6000000001,24945.400000000005,24945.4,0,77999.713,3249.988041666667,4932.698,21,,,,,0.13028406205820176,,
2016-07-05,598689.6000000001,24945.400000000005,24945.4,0,84071.594,3502.983083333333,5346.662,12,,,,,0.14042601374735753,,
2016-07-06,598689.6000000001,24945.400000000005,24945.4,0,87488.0,3645.3333333333335,5239.904,17,,,,,0.14613248668425172,,
2016-07-07,598689.6000000001,24945.400000000005,24945.4,0,98722.20000000001,4113.425,6274.289,12,,,,,0.1648971353435904,,
2016-07-08,598689.6000000001,24945.400000000005,24945.4,0,96260.735,4010.8639583333334,6454.23,12,,,,,0.16078571433343752,,
2016-07-09,598689.6000000001,24945.400000000005,24945.4,0,90945.025,3789.3760416666664,6250.098,13,,,,,0.1519068061312573,,
2016-07-10,598689.6000000001,24945.400000000005,24945.4,0,64512.565,2688.023541666667,5535.484,22,,,,,0.10775628138521195,,
2016-07-11,598689.6000000001,24945.400000000005,24945.4,0,95101.70999999999,3962.5712499999995,6572.413,12,,,,,0.15884977791496624,,
2016-07-12,598689.6000000001,24945.400000000005,24945.4,0,80873.882,3369.7450833333332,5826.868,12,,,,,0.1350848285989935,,
2016-07-13,598689.6000000001,24945.400000000005,24945.4,0,67765.927,2823.5802916666667,4905.257,13,,,,,0.11319041954294844,,
2016-07-14,598689.6000000001,24945.400000000005,24945.4,0,67826.242,2826.0934166666666,5375.427,12,,,,,0.11329116457008771,,
2016-07-15,598689.6000000001,24945.400000000005,24945.4,0,71318.377,2971.5990416666664,5182.69,13,,,,,0.11912412876388696,,
2016-07-16,598689.6000000001,24945.400000000005,24945.4,0,59672.513999999996,2486.35475,3835.297,22,,,,,0.0996718733714432,,
2016-07-17,598689.6000000001,24945.400000000005,24945.4,0,51174.34999999999,2132.264583333333,4335.004,22,,,,,0.08547726568158188,,
2016-07-18,598689.6000000001,24945.400000000005,24945.4,0,72002.689,3000.1120416666668,4769.599,12,,,,,0.12026714511159035,,
2016-07-19,598689.6000000001,24945.400000000005,24945.4,0,74767.545,3115.314375,4394.022,10,,,,,0.12488532454881458,,
2016-07-20,598689.6000000001,24945.400000000005,24945.4,0,83534.854,3480.618916666667,6529.269,11,,,,,0.13952948907079726,,
2016-07-21,598689.6000000001,24945.400000000005,24945.4,0,83829.201,3492.883375,6331.137,11,,,,,0.14002114117232034,,
2016-07-22,598689.6000000001,24945.400000000005,24945.4,0,65870.843,2744.618458333333,4749.621,13,,,,,0.11002503300541713,,
2016-07-23,598689.6000000001,24945.400000000005,24945.4,0,49941.02399999999,2080.8759999999997,2972.293,13,,,,,0.08341722321550263,,
2016-07-24,598689.6000000001,24945.400000000005,24945.4,0,51399.916,2141.6631666666667,3807.605,22,,,,,0.0858540318722757,,
2016-07-25,598689.6000000001,24945.400000000005,24945.4,0,65606.1,2733.5875,4467.303,13,,,,,0.10958282889831392,,
2016-07-26,598689.6000000001,24945.400000000005,24945.4,0,71596.899,2983.204125,5375.87,13,,,,,0.11958934813632974,,
2016-07-27,598689.6000000001,24945.400000000005,24945.4,0,72062.358,3002.5982499999996,5271.754,12,,,,,0.12036681111547617,,
2016-07-28,598689.6000000001,24945.400000000005,24945.4,0,80902.727,3370.9469583333334,5369.585,13,,,,,0.13513300882460624,,
2016-07-29,598689.6000000001,24945.400000000005,24945.4,0,82473.73,3436.4054166666665,5250.393,13,,,,,0.13775707812529228,,
2016-07-30,598689.6000000001,24945.400000000005,24945.4,0,62473.212,2603.0505,4790.009,11,,,,,0.10434992022577307,,
2016-07-31,598689.6000000001,24945.400000000005,24945.4,0,55092.231,2295.509625,4324.396,22,,,,,0.09202135964947444,,
2016-08-01,598689.6000000001,24945.400000000005,24945.4,0,75425.447,3142.726958333333,5437.947,13,,,,,0.1259842278870386,,
2016-08-02,598689.6000000001,24945.400000000005,24945.4,0,80502.813,3354.2838749999996,5436.295,13,,,,,0.13446502661813398,,
2016-08-03,598689.6000000001,24945.400000000005,24945.4,0,85870.417,3577.934041666667,5702.044,12,,,,,0.14343061412792202,,
2016-08-04,598689.6000000001,24945.400000000005,24945.4,0,75188.962,3132.873416666667,5365.692,11,,,,,0.12558922353085805,,
2016-08-05,598689.6000000001,24945.400000000005,24945.4,0,66481.917,2770.079875,4809.97,13,,,,,0.11104571884996832,,
2016-08-06,598689.6000000001,24945.400000000005,24945.4,0,57273.528,2386.397,4407.181,13,,,,,0.09566481194929725,,
2016-08-07,598689.6000000001,24945.400000000005,24945.4,0,46266.324,1927.7635,3842.475,21,,,,,0.07727931803057878,,
2016-08-08,598689.6000000001,24945.400000000005,24945.4,0,75328.961,3138.706708333333,5304.593,13,,,,,0.12582306590927916,,
2016-08-09,598689.6000000001,24945.400000000005,24945.4,0,67284.026,2803.501083333333,4887.554,12,,,,,0.1123854932505926,,
2016-08-10,598689.6000000001,24945.400000000005,24945.4,0,48172.448,2007.1853333333331,2907.777,15,,,,,0.08046314484166751,,
2016-08-11,598689.6000000001,24945.400000000005,24945.4,0,63468.916,2644.5381666666667,4534.315,20,,,,,0.10601305918793309,,
2016-08-12,598689.6000000001,24945.400000000005,24945.4,0,81266.19900000001,3386.0916250000005,5470.738,13,,,,,0.13574012142519262,,
2016-08-13,598689.6000000001,24945.400000000005,24945.4,0,67395.511,2808.1462916666665,4761.727,21,,,,,0.1125717082775448,,
2016-08-14,598689.6000000001,24945.400000000005,24945.4,0,49526.266,2063.594416666667,4145.345,22,,,,,0.08272444685860586,,
2016-08-15,598689.6000000001,24945.400000000005,24945.4,0,57172.10100000001,2382.1708750000003,5017.402,21,,,,,0.0954953969469321,,
2016-08-16,598689.6000000001,24945.400000000005,24945.4,0,77027.038,3209.4599166666667,4770.503,11,,,,,0.12865938877174413,,
2016-08-17,598689.6000000001,24945.400000000005,24945.4,0,66935.472,2788.9779999999996,4734.412,13,,,,,0.11180329840371368,,
2016-08-18,598689.6000000001,24945.400000000005,24945.4,0,72459.769,3019.157041666667,5125.86,12,,,,,0.12103061252441998,,
2016-08-19,598689.6000000001,24945.400000000005,24945.4,0,72882.777,3036.7823750000002,5085.888,21,,,,,0.12173716897704585,,
2016-08-20,598689.6000000001,24945.400000000005,24945.4,0,57946.493,2414.4372083333333,4245.595,13,,,,,0.0967888752368506,,
2016-08-21,598689.6000000001,24945.400000000005,24945.4,0,47600.485,1983.3535416666666,4530.887,22,,,,,0.07950778667275997,,
2016-08-22,598689.6000000001,24945.400000000005,24945.4,0,70744.505,2947.6877083333334,4396.338,21,,,,,0.11816558196434344,,
2016-08-23,598689.6000000001,24945.400000000005,24945.4,0,68921.496,2871.729,4566.816,13,,,,,0.11512058335404522,,
2016-08-24,598689.6000000001,24945.400000000005,24945.4,0,64112.469,2671.352875,4011.963,12,,,,,0.10708799518147633,,
2016-08-25,598689.6000000001,24945.400000000005,24945.4,0,63913.53300000001,2663.0638750000003,4213.383,21,,,,,0.10675570946948135,,
2016-08-26,598689.6000000001,24945.400000000005,24945.4,0,69464.799,2894.366625,5417.589,21,,,,,0.11602807030554729,,
2016-08-27,598689.6000000001,24945.400000000005,24945.4,0,62877.3,2619.8875000000003,4773.224,21,,,,,0.10502487432552694,,
2016-08-28,598689.6000000001,24945.400000000005,24945.4,0,47907.448000000004,1996.1436666666668,3843.176,21,,,,,0.08002051146370338,,
2016-08-29,598689.6000000001,24945.400000000005,24945.4,0,69464.252,2894.343833333333,4978.652,12,,,,,0.11602715664344258,,
2016-08-30,598689.6000000001,24945.400000000005,24945.4,0,67609.648,2817.0686666666666,4730.622,13,,,,,0.1129293844422886,,
2016-08-31,598689.6000000001,24945.400000000005,24945.4,0,70322.115,2930.088125,5238.292,12,,,,,0.11746005776616128,,
2016-09-01,598689.6000000001,24945.400000000005,24945.4,0,71014.791,2958.9496249999997,4394.634,12,,,,,0.11861704462546199,,
2016-09-02,598689.6000000001,24945.400000000005,24945.4,0,80332.479,3347.1866250000003,4479.97,13,,,,,0.13418051524529573,,
2016-09-03,598689.6000000001,24945.400000000005,24945.4,0,53722.883,2238.4534583333334,4253.113,21,,,,,0.08973411764627279,,
2016-09-04,598689.6000000001,24945.400000000005,24945.4,0,52094.70700000001,2170.612791666667,4768.535,22,,,,,0.08701455144702698,,
2016-09-05,598689.6000000001,24945.400000000005,24945.4,0,89180.332,3715.8471666666665,5349.299,13,,,,,0.14895921358914532,,
2016-09-06,598689.6000000001,24945.400000000005,24945.4,0,88936.368,3705.6820000000002,5406.747,13,,,,,0.1485517169498184,,
2016-09-07,598689.6000000001,24945.400000000005,24945.4,0,75836.308,3159.8461666666667,4317.775,9,,,,,0.1266704950278074,,
2016-09-08,598689.6000000001,24945.400000000005,24945.4,0,55842.043,2326.7517916666666,4121.643,12,,,,,0.09327378160569348,,
2016-09-09,598689.6000000001,24945.400000000005,24945.4,0,61231.0,2551.2916666666665,4108.89,13,,,,,0.10227503534385764,,
2016-09-10,598689.6000000001,24945.400000000005,24945.4,0,43092.070999999996,1795.5029583333333,3888.04,21,,,,,0.07197731679320969,,
2016-09-11,598689.6000000001,24945.400000000005,24945.4,0,43123.741,1796.8225416666667,3971.197,21,,,,,0.07203021565766299,,
2016-09-12,598689.6000000001,24945.400000000005,24945.4,0,58390.082,2432.9200833333334,4039.039,20,,,,,0.09752980843495526,,
2016-09-13,598689.6000000001,24945.400000000005,24945.4,0,50482.808999999994,2103.450375,4761.621,9,,,,,0.08432217462939057,,
2016-09-14,598689.6000000001,24945.400000000005,24945.4,0,51497.181,2145.715875,4690.2,9,,,,,0.08601649502513488,,
2016-09-15,598689.6000000001,24945.400000000005,24945.4,0,47724.441,1988.5183749999999,4040.797,9,,,,,0.07971483219351061,,
2016-09-16,598689.6000000001,24945.400000000005,24945.4,0,45425.825,1892.7427083333332,3156.803,9,,,,,0.07587542025116185,,
2016-09-17,598689.6000000001,24945.400000000005,24945.4,0,39644.111,1651.8379583333333,3566.595,21,,,,,0.06621813874835973,,
2016-09-18,598689.6000000001,24945.400000000005,24945.4,0,36421.08,1517.545,3814.034,21,,,,,0.06083466290378185,,
2016-09-19,598689.6000000001,24945.400000000005,24945.4,0,45533.215000000004,1897.2172916666668,3545.428,20,,,,,0.07605479533968854,,
2016-09-20,598689.6000000001,24945.400000000005,24945.4,0,51482.64600000001,2145.11025,4500.44,20,,,,,0.08599221700193221,,
2016-09-21,598689.6000000001,24945.400000000005,24945.4,0,64697.176999999996,2695.715708333333,4543.296,9,,,,,0.10806464151039201,,
2016-09-22,598689.6000000001,24945.400000000005,24945.4,0,63675.579,2653.149125,4639.795,9,,,,,0.10635825142110367,,
2016-09-23,598689.6000000001,24945.400000000005,24945.4,0,68238.741,2843.280875,4863.995,9,,,,,0.1139801676862267,,
2016-09-24,598689.6000000001,24945.400000000005,24945.4,0,37911.117,1579.6298749999999,2567.154,20,,,,,0.06332349350982544,,
2016-09-25,598689.6000000001,24945.400000000005,24945.4,0,41862.079,1744.2532916666667,3202.747,21,,,,,0.06992284315611962,,
2016-09-26,598689.6000000001,24945.400000000005,24945.4,0,57838.94399999999,2409.9559999999997,4540.545,20,,,,,0.09660923456829713,,
2016-09-27,598689.6000000001,24945.400000000005,24945.4,0,44150.808,1839.617,2959.901,20,,,,,0.07374574069768372,,
2016-09-28,598689.6000000001,24945.400000000005,24945.4,0,44257.645,1844.0685416666665,4161.784,20,,,,,0.0739241921022179,,
2016-09-29,598689.6000000001,24945.400000000005,24945.4,0,43292.86,1803.8691666666666,4791.945,20,,,,,0.07231269759822118,,
2016-09-30,598689.6000000001,24945.400000000005,24945.4,0,46432.876,1934.7031666666664,4244.43,8,,,,,0.0775575122734719,,
2016-10-01,598689.6000000001,24945.400000000005,24945.4,0,35661.347,1485.8894583333333,3181.176,21,,,,,0.05956566975608061,,
2016-10-02,598689.6000000001,24945.400000000005,24945.4,0,35574.011,1482.2504583333332,3837.917,21,,,,,0.059419791157220694,,
2016-10-03,598689.6000000001,24945.400000000005,24945.4,0,49267.015,2052.7922916666666,4501.585,20,,,,,0.08229141611947158,,
2016-10-04,598689.6000000001,24945.400000000005,24945.4,0,60792.50200000001,2533.020916666667,4645.701,20,,,,,0.1015426057175538,,
2016-10-05,598689.6000000001,24945.400000000005,24945.4,0,54499.739,2270.8224583333335,4724.65,20,,,,,0.09103171159144904,,
2016-10-06,598689.6000000001,24945.400000000005,24945.4,0,63748.807,2656.2002916666665,4611.26,20,,,,,0.10648056522110956,,
2016-10-07,598689.6000000001,24945.400000000005,24945.4,0,74110.423,3087.9342916666665,5118.101,20,,,,,0.12378772405600495,,
2016-10-08,598689.6000000001,24945.400000000005,24945.4,0,31055.678,1293.9865833333333,3054.306,20,,,,,0.05187275342681749,,
2016-10-09,598689.6000000001,24945.400000000005,24945.4,0,28063.285,1169.3035416666667,3046.371,20,,,,,0.04687451560875618,,
2016-10-10,598689.6000000001,24945.400000000005,24945.4,0,65429.782,2726.2409166666666,4616.727,20,,,,,0.1092883223627068,,
2016-10-11,598689.6000000001,24945.400000000005,24945.4,0,61922.648,2580.1103333333335,4273.457,10,,,,,0.10343030511971478,,
2016-10-12,598689.6000000001,24945.400000000005,24945.4,0,49181.64,2049.235,3957.361,20,,,,,0.08214881300760861,,
2016-10-13,598689.6000000001,24945.400000000005,24945.4,0,61911.515,2579.646458333333,3856.549,10,,,,,0.10341170950689638,,
2016-10-14,598689.6000000001,24945.400000000005,24945.4,0,49299.3,2054.1375000000003,4028.428,10,,,,,0.08234534222742469,,
2016-10-15,598689.6000000001,24945.400000000005,24945.4,0,33173.067,1382.211125,3135.472,20,,,,,0.0554094592590217,,
2016-10-16,598689.6000000001,24945.400000000005,24945.4,0,37371.719,1557.1549583333333,4447.464,20,,,,,0.062422529136968455,,
2016-10-17,598689.6000000001,24945.400000000005,24945.4,0,74306.436,3096.1015,5099.449,20,,,,,0.12411512743832528,,
2016-10-18,598689.6000000001,24945.400000000005,24945.4,0,74136.033,3089.001375,4630.996,20,,,,,0.12383050081377726,,
2016-10-19,598689.6000000001,24945.400000000005,24945.4,0,63731.26700000001,2655.4694583333335,4338.489,20,,,,,0.10645126790243224,,
2016-10-20,598689.6000000001,24945.400000000005,24945.4,0,57897.67599999999,2412.4031666666665,3619.082,10,,,,,0.09670733548737105,,
2016-10-21,598689.6000000001,24945.400000000005,24945.4,0,66692.69,2778.8620833333334,4262.271,20,,,,,0.11139777607628393,,
2016-10-22,598689.6000000001,24945.400000000005,24945.4,0,51851.37700000001,2160.474041666667,4117.645,9,,,,,0.08660811378717787,,
2016-10-23,598689.6000000001,24945.400000000005,24945.4,0,24279.649,1011.6520416666667,3456.742,20,,,,,0.04055465302888174,,
2016-10-24,598689.6000000001,24945.400000000005,24945.4,0,65797.706,2741.5710833333337,4452.493,20,,,,,0.10990287120404296,,
2016-10-25,598689.6000000001,24945.400000000005,24945.4,0,69543.003,2897.625125,4753.896,20,,,,,0.11615869559117109,,
2016-10-26,598689.6000000001,24945.400000000005,24945.4,0,68363.967,2848.498625,4564.856,8,,,,,0.11418933450656232,,
2016-10-27,598689.6000000001,24945.400000000005,24945.4,0,60364.164000000004,2515.1735000000003,4941.307,20,,,,,0.10082714648792963,,
2016-10-28,598689.6000000001,24945.400000000005,24945.4,0,59008.755999999994,2458.6981666666666,4759.875,20,,,,,0.0985631886707235,,
2016-10-29,598689.6000000001,24945.400000000005,24945.4,0,40864.49,1702.6870833333332,4274.885,20,,,,,0.06825655565087484,,
2016-10-30,598689.6000000001,24945.4,24945.4,0,32073.82944,1336.40956,3058.825,20,,,,,0.053573386676501474,,
2016-10-31,598689.6000000001,24945.400000000005,24945.4,0,30250.804000000004,1260.4501666666667,3143.138,19,,,,,0.05052836060623067,,
2016-11-01,598689.6000000001,24945.400000000005,24945.4,0,33080.693,1378.3622083333332,4448.65,19,,,,,0.055255165615036565,,
2016-11-02,598689.6000000001,24945.400000000005,24945.4,0,59022.972,2459.2905,4724.768,20,,,,,0.098586933863558,,
2016-11-03,598689.6000000001,24945.400000000005,24945.4,0,50818.865999999995,2117.45275,3581.149,11,,,,,0.08488349555429055,,
2016-11-04,598689.6000000001,24945.400000000005,24945.4,0,57892.591,2412.1912916666665,4551.189,11,,,,,0.09669884193745806,,
2016-11-05,598689.6000000001,24945.400000000005,24945.4,0,33470.918,1394.6215833333333,2729.843,19,,,,,0.05590696414302168,,
2016-11-06,598689.6000000001,24945.400000000005,24945.4,0,28818.483,1200.770125,2915.965,19,,,,,0.04813593387959302,,
2016-11-07,598689.6000000001,24945.400000000005,24945.4,0,45982.94,1915.9558333333334,3106.708,9,,,,,0.07680597758838636,,
2016-11-08,598689.6000000001,24945.400000000005,24945.4,0,35822.834,1492.6180833333335,2594.861,9,,,,,0.05983540385535342,,
2016-11-09,598689.6000000001,24945.400000000005,24945.4,0,37217.451,1550.7271250000001,3205.653,20,,,,,0.06216485303903725,,
2016-11-10,598689.6000000001,24945.400000000005,24945.4,0,53886.40699999999,2245.266958333333,4156.495,20,,,,,0.09000725417645468,,
2016-11-11,598689.6000000001,24945.400000000005,24945.4,0,55364.965,2306.8735416666664,4073.54,10,,,,,0.09247691124081658,,
2016-11-12,598689.6000000001,24945.400000000005,24945.4,0,47400.118,1975.0049166666668,4317.913,19,,,,,0.07917311074052397,,
2016-11-13,598689.6000000001,24945.400000000005,24945.4,0,33140.852,1380.8688333333332,3329.12,19,,,,,0.055355650073092955,,
2016-11-14,598689.6000000001,24945.400000000005,24945.4,0,34049.981,1418.7492083333334,3199.798,20,,,,,0.05687418154582941,,
